order_id,customer_id,order_date,product_category,product_name,quantity,price_per_unit,discount_applied,delivery_status
ORD-00606,CUST-583,2023-08-21,Home Goods,Coffee Maker,2,120.35,0.01,Delivered
ORD-00607,CUST-337,2023-11-18,Electronics,Smartwatch,4,289.27,0.00,Pending
ORD-00608,CUST-897,2023-07-09,Electronics,Laptop,1,264.91,0.00,Delivered
ORD-00609,CUST-552,2023-02-23,Clothing,Jacket,5,215.54,0.03,Cancelled
ORD-00610,CUST-603,2023-02-19,Books,Cookbook,1,267.55,0.11,Returned
ORD-00611,CUST-713,2023-11-14,Books,Fiction Novel,4,223.65,0.00,Pending
ORD-00612,CUST-163,2023-12-06,Food & Beverage,Organic Tea,5,83.31,0.00,Shipped
ORD-00613,CUST-611,2023-03-23,Home Goods,Coffee Maker,2,371.68,0.00,Pending
ORD-00614,CUST-823,2023-01-23,Food & Beverage,Organic Tea,5,455.02,0.18,Delivered
ORD-00615,CUST-168,2023-01-23,Clothing,Sneakers,1,271.49,0.00,Pending
ORD-00616,CUST-858,2023-02-06,Food & Beverage,Coffee Beans,4,141.96,0.10,Returned
ORD-00617,CUST-158,2023-05-07,Books,Science Book,4,483.81,0.00,Pending
ORD-00618,CUST-932,2023-04-12,Books,Biography,3,306.74,0.00,Returned
ORD-00619,CUST-355,2023-07-17,Electronics,Laptop,1,271.33,0.00,Delivered
ORD-00620,CUST-957,2023-11-15,Food & Beverage,Snack Pack,3,135.33,0.16,Returned
ORD-00621,CUST-325,2023-11-08,Clothing,Dress,5,255.25,0.00,Returned
ORD-00622,CUST-856,2023-06-03,Electronics,Headphones,3,272.51,0.06,Shipped
ORD-00623,CUST-37,2023-05-10,Electronics,Smartwatch,3,171.07,0.00,Returned
ORD-00624,CUST-199,2023-05-23,Home Goods,Coffee Maker,5,234.52,0.00,Returned
ORD-00625,CUST-164,2023-09-24,Clothing,Sneakers,3,318.39,0.01,Returned
ORD-00626,CUST-613,2023-12-14,Electronics,Laptop,1,23.33,0.00,Delivered
ORD-00627,CUST-166,2023-05-11,Electronics,Smartphone,5,268.87,0.03,Pending
ORD-00628,CUST-238,2023-02-02,Clothing,Jeans,3,375.58,0.10,Shipped
ORD-00629,CUST-157,2023-08-08,Home Goods,Air Fryer,4,283.76,0.00,Returned
ORD-00630,CUST-519,2023-10-22,Electronics,Headphones,1,52.61,0.00,Cancelled
ORD-00631,CUST-488,2023-11-24,Home Goods,Blender,2,98.66,0.00,Delivered
ORD-00632,CUST-310,2023-06-12,Food & Beverage,Snack Pack,5,99.73,0.00,Cancelled
ORD-00633,CUST-826,2023-12-22,Electronics,Headphones,5,49.53,0.06,Shipped
ORD-00634,CUST-306,2023-11-23,Books,Biography,1,487.44,0.00,Delivered
ORD-00635,CUST-964,2023-08-04,Clothing,Jeans,3,484.53,0.19,Cancelled
ORD-00636,CUST-872,2023-08-27,Electronics,Laptop,5,166.14,0.00,Cancelled
ORD-00637,CUST-508,2023-09-25,Electronics,Headphones,5,41.46,0.01,Delivered
ORD-00638,CUST-42,2023-04-10,Books,Cookbook,4,432.36,0.00,Pending
ORD-00639,CUST-309,2023-09-20,Food & Beverage,Organic Tea,1,259.02,0.00,Cancelled
ORD-00640,CUST-11,2023-08-10,Books,Biography,5,441.10,0.00,Pending
ORD-00641,CUST-845,2023-02-26,Books,Science Book,2,204.62,0.00,Returned
ORD-00642,CUST-282,2023-08-16,Electronics,Smartphone,3,486.56,0.17,Returned
ORD-00643,CUST-549,2023-01-21,Electronics,Laptop,2,301.30,0.05,Delivered
ORD-00644,CUST-268,2023-04-10,Home Goods,Air Fryer,1,64.78,0.00,Returned
ORD-00645,CUST-646,2023-04-22,Food & Beverage,Protein Bar,3,439.13,0.00,Delivered
ORD-00646,CUST-598,2023-07-20,Home Goods,Coffee Maker,4,329.09,0.00,Shipped
ORD-00647,CUST-442,2023-08-09,Clothing,Jacket,1,304.06,0.20,Returned
ORD-00648,CUST-267,2023-01-15,Books,Science Book,5,397.82,0.00,Returned
ORD-00649,CUST-375,2023-01-23,Food & Beverage,Coffee Beans,1,254.56,0.00,Delivered
ORD-00650,CUST-945,2023-02-07,Food & Beverage,Protein Bar,3,372.03,0.00,Returned
ORD-00651,CUST-69,2023-06-22,Clothing,Dress,5,426.74,0.00,Cancelled
ORD-00652,CUST-906,2023-12-19,Clothing,Jacket,2,286.01,0.00,Pending
ORD-00653,CUST-110,2023-10-05,Home Goods,Blender,1,492.67,0.20,Delivered
ORD-00654,CUST-966,2023-06-08,Food & Beverage,Organic Tea,2,249.31,0.00,Pending
ORD-00655,CUST-427,2023-07-22,Electronics,Headphones,3,208.09,0.09,Delivered
ORD-00656,CUST-997,2023-01-19,Home Goods,Blender,5,382.33,0.00,Shipped
ORD-00657,CUST-268,2023-05-31,Clothing,Sneakers,4,169.45,0.00,Pending
ORD-00658,CUST-531,2023-09-09,Clothing,Jeans,1,102.16,0.00,Cancelled
ORD-00659,CUST-534,2023-03-23,Food & Beverage,Protein Bar,1,456.36,0.00,Cancelled
ORD-00660,CUST-302,2023-03-20,Electronics,Tablet,4,376.75,0.00,Shipped
ORD-00661,CUST-814,2023-10-17,Books,Cookbook,3,12.71,0.00,Returned
ORD-00662,CUST-63,2023-08-24,Clothing,Dress,4,443.36,0.05,Shipped
ORD-00663,CUST-886,2023-09-25,Food & Beverage,Protein Bar,3,117.58,0.00,Shipped
ORD-00664,CUST-788,2023-03-13,Home Goods,Coffee Maker,4,384.73,0.00,Shipped
ORD-00665,CUST-637,2023-08-01,Food & Beverage,Snack Pack,3,258.40,0.10,Returned
ORD-00666,CUST-207,2023-07-21,Books,History Book,4,444.99,0.01,Delivered
ORD-00667,CUST-409,2023-12-07,Electronics,Headphones,1,475.76,0.00,Cancelled
ORD-00668,CUST-648,2023-02-06,Home Goods,Coffee Maker,5,383.68,0.00,Returned
ORD-00669,CUST-839,2023-02-28,Clothing,Jacket,3,46.92,0.00,Cancelled
ORD-00670,CUST-786,2023-03-11,Electronics,Tablet,4,175.25,0.00,Returned
ORD-00671,CUST-987,2023-06-10,Food & Beverage,Snack Pack,5,51.02,0.00,Returned
ORD-00672,CUST-804,2023-05-01,Books,Cookbook,2,304.93,0.00,Cancelled
ORD-00673,CUST-405,2023-02-12,Clothing,T-Shirt,4,247.16,0.00,Returned
ORD-00674,CUST-209,2023-04-24,Clothing,Dress,5,414.53,0.07,Pending
ORD-00675,CUST-631,2023-11-03,Home Goods,Blender,2,12.36,0.10,Shipped
ORD-00676,CUST-59,2023-12-20,Electronics,Headphones,3,348.45,0.16,Cancelled
ORD-00677,CUST-720,2023-05-24,Electronics,Headphones,2,57.14,0.00,Pending
ORD-00678,CUST-168,2023-12-14,Books,Fiction Novel,4,316.49,0.00,Returned
ORD-00679,CUST-831,2023-04-15,Home Goods,Air Fryer,4,413.16,0.00,Shipped
ORD-00680,CUST-126,2023-06-13,Books,History Book,3,315.80,0.00,Cancelled
ORD-00681,CUST-265,2023-02-11,Clothing,Dress,5,71.99,0.00,Shipped
ORD-00682,CUST-78,2023-12-26,Electronics,Tablet,3,484.42,0.00,Cancelled
ORD-00683,CUST-37,2023-12-08,Books,History Book,3,163.37,0.00,Pending
ORD-00684,CUST-116,2023-12-08,Home Goods,Blender,3,351.20,0.00,Shipped
ORD-00685,CUST-122,2023-07-19,Clothing,T-Shirt,2,341.56,0.00,Cancelled
ORD-00686,CUST-957,2023-08-14,Home Goods,Toaster,3,233.94,0.00,Shipped
ORD-00687,CUST-394,2023-08-16,Home Goods,Air Fryer,2,417.89,0.00,Delivered
ORD-00688,CUST-771,2023-12-10,Books,History Book,4,293.54,0.02,Returned
ORD-00689,CUST-483,2023-03-02,Food & Beverage,Energy Drink,3,66.77,0.00,Cancelled
ORD-00690,CUST-822,2023-09-25,Food & Beverage,Coffee Beans,2,442.03,0.00,Shipped
ORD-00691,CUST-985,2023-12-06,Clothing,Jacket,2,235.75,0.00,Pending
ORD-00692,CUST-396,2023-07-14,Electronics,Smartwatch,2,44.22,0.00,Shipped
ORD-00693,CUST-536,2023-10-11,Home Goods,Vacuum Cleaner,2,281.31,0.20,Pending
ORD-00694,CUST-584,2023-10-10,Home Goods,Air Fryer,5,421.75,0.00,Delivered
ORD-00695,CUST-41,2023-06-02,Food & Beverage,Organic Tea,3,19.64,0.00,Cancelled
ORD-00696,CUST-44,2023-02-07,Home Goods,Air Fryer,1,196.01,0.02,Cancelled
ORD-00697,CUST-957,2023-02-10,Food & Beverage,Snack Pack,3,159.22,0.00,Shipped
ORD-00698,CUST-28,2023-09-09,Food & Beverage,Protein Bar,1,308.26,0.00,Pending
ORD-00699,CUST-574,2023-03-25,Food & Beverage,Coffee Beans,3,468.86,0.00,Returned
ORD-00700,CUST-428,2023-09-01,Clothing,Dress,4,393.61,0.00,Pending
ORD-00701,CUST-711,2023-02-05,Clothing,Dress,5,154.30,0.00,Shipped
ORD-00702,CUST-752,2023-04-18,Electronics,Smartphone,1,379.11,0.11,Cancelled
ORD-00703,CUST-553,2023-11-13,Books,History Book,5,152.63,0.00,Cancelled
ORD-00704,CUST-894,2023-02-25,Clothing,Jeans,4,203.49,0.19,Returned
ORD-00705,CUST-161,2023-01-06,Electronics,Laptop,2,402.60,0.19,Shipped
ORD-00706,CUST-68,2023-03-27,Electronics,Headphones,1,163.91,0.00,Returned
ORD-00707,CUST-390,2023-12-20,Electronics,Tablet,4,141.87,0.00,Shipped
ORD-00708,CUST-907,2023-06-03,Home Goods,Toaster,2,310.48,0.00,Shipped
ORD-00709,CUST-900,2023-02-07,Clothing,Jacket,5,398.15,0.00,Returned
ORD-00710,CUST-385,2023-07-24,Electronics,Smartwatch,4,454.77,0.00,Cancelled
ORD-00711,CUST-436,2023-07-06,Books,History Book,5,290.11,0.00,Cancelled
ORD-00712,CUST-721,2023-05-13,Books,Biography,4,352.06,0.00,Returned
ORD-00713,CUST-194,2023-09-02,Food & Beverage,Protein Bar,3,361.83,0.00,Returned
ORD-00714,CUST-992,2023-08-15,Electronics,Tablet,5,78.93,0.00,Cancelled
ORD-00715,CUST-215,2023-12-02,Clothing,Jacket,5,126.73,0.00,Shipped
ORD-00716,CUST-300,2023-02-18,Books,History Book,5,222.52,0.01,Delivered
ORD-00717,CUST-78,2023-06-22,Clothing,Jeans,3,349.74,0.00,Delivered
ORD-00718,CUST-213,2023-03-09,Food & Beverage,Protein Bar,3,175.78,0.00,Returned
ORD-00719,CUST-569,2023-10-15,Food & Beverage,Snack Pack,3,227.65,0.01,Pending
ORD-00720,CUST-476,2023-09-03,Clothing,T-Shirt,2,420.93,0.00,Returned
ORD-00721,CUST-534,2023-06-07,Home Goods,Air Fryer,2,130.81,0.00,Shipped
ORD-00722,CUST-821,2023-08-23,Clothing,T-Shirt,5,78.19,0.00,Returned
ORD-00723,CUST-405,2023-06-14,Home Goods,Air Fryer,5,291.88,0.00,Pending
ORD-00724,CUST-395,2023-05-01,Food & Beverage,Energy Drink,5,121.62,0.00,Returned
ORD-00725,CUST-35,2023-04-12,Books,Science Book,2,472.07,0.00,Returned
ORD-00726,CUST-848,2023-04-19,Books,Cookbook,3,210.47,0.00,Pending
ORD-00727,CUST-229,2023-08-05,Food & Beverage,Protein Bar,1,481.71,0.00,Shipped
ORD-00728,CUST-747,2023-12-09,Clothing,Jacket,5,304.46,0.00,Delivered
ORD-00729,CUST-707,2023-01-25,Clothing,T-Shirt,3,476.29,0.00,Delivered
ORD-00730,CUST-152,2023-05-09,Clothing,Jeans,2,301.41,0.00,Cancelled
ORD-00731,CUST-906,2023-01-06,Food & Beverage,Protein Bar,5,372.21,0.00,Delivered
ORD-00732,CUST-692,2023-04-30,Food & Beverage,Snack Pack,2,497.01,0.00,Cancelled
ORD-00733,CUST-352,2023-11-20,Clothing,Sneakers,3,79.98,0.00,Shipped
ORD-00734,CUST-949,2023-09-23,Electronics,Tablet,5,390.17,0.00,Pending
ORD-00735,CUST-652,2023-07-17,Food & Beverage,Organic Tea,3,450.71,0.03,Returned
ORD-00736,CUST-541,2023-08-11,Books,Biography,2,445.16,0.00,Shipped
ORD-00737,CUST-480,2023-12-21,Electronics,Headphones,3,311.37,0.00,Returned
ORD-00738,CUST-797,2023-08-04,Clothing,Dress,2,250.81,0.00,Pending
ORD-00739,CUST-75,2022-12-31,Food & Beverage,Snack Pack,2,462.51,0.00,Shipped
ORD-00740,CUST-665,2023-11-26,Food & Beverage,Energy Drink,4,321.18,0.00,Delivered
ORD-00741,CUST-493,2023-06-06,Electronics,Laptop,4,149.17,0.00,Cancelled
ORD-00742,CUST-446,2023-11-02,Clothing,Jacket,2,194.08,0.19,Shipped
ORD-00743,CUST-429,2023-04-10,Clothing,Jacket,1,245.75,0.00,Delivered
ORD-00744,CUST-728,2023-04-26,Clothing,Sneakers,1,309.81,0.00,Shipped
ORD-00745,CUST-232,2023-07-18,Books,Fiction Novel,1,264.80,0.00,Cancelled
ORD-00746,CUST-770,2023-12-24,Electronics,Laptop,1,122.88,0.00,Cancelled
ORD-00747,CUST-460,2023-05-11,Clothing,Jeans,4,444.49,0.00,Shipped
ORD-00748,CUST-57,2023-08-11,Food & Beverage,Energy Drink,2,345.75,0.13,Delivered
ORD-00749,CUST-387,2023-04-09,Home Goods,Air Fryer,3,224.70,0.19,Cancelled
ORD-00750,CUST-598,2023-03-24,Books,Cookbook,3,155.12,0.00,Shipped
ORD-00751,CUST-449,2023-10-10,Home Goods,Coffee Maker,5,318.31,0.00,Pending
ORD-00752,CUST-865,2023-11-18,Electronics,Smartphone,2,166.33,0.00,Shipped
ORD-00753,CUST-528,2023-02-25,Clothing,Sneakers,1,490.67,0.00,Returned
ORD-00754,CUST-122,2023-01-16,Home Goods,Vacuum Cleaner,3,365.52,0.14,Shipped
ORD-00755,CUST-741,2023-07-16,Food & Beverage,Coffee Beans,1,345.73,0.00,Cancelled
ORD-00756,CUST-473,2023-08-20,Books,Cookbook,4,412.22,0.00,Cancelled
ORD-00757,CUST-406,2023-06-02,Books,Fiction Novel,4,107.26,0.00,Pending
ORD-00758,CUST-232,2023-04-13,Books,Cookbook,4,271.16,0.07,Pending
ORD-00759,CUST-666,2023-11-23,Books,Cookbook,1,60.78,0.00,Pending
ORD-00760,CUST-226,2023-12-25,Electronics,Laptop,3,377.86,0.11,Cancelled
ORD-00761,CUST-458,2023-05-19,Clothing,Dress,1,456.56,0.00,Shipped
ORD-00762,CUST-307,2023-04-09,Food & Beverage,Energy Drink,4,382.77,0.00,Returned
ORD-00763,CUST-732,2023-02-05,Clothing,Dress,1,28.02,0.00,Cancelled
ORD-00764,CUST-746,2023-12-11,Home Goods,Coffee Maker,4,88.48,0.00,Delivered
ORD-00765,CUST-294,2023-03-06,Electronics,Smartwatch,1,130.76,0.00,Shipped
ORD-00766,CUST-586,2023-03-16,Home Goods,Blender,1,275.67,0.00,Cancelled
ORD-00767,CUST-964,2023-01-16,Electronics,Tablet,3,114.39,0.19,Cancelled
ORD-00768,CUST-236,2023-01-09,Clothing,Jacket,2,354.33,0.00,Shipped
ORD-00769,CUST-345,2023-08-08,Books,Cookbook,5,107.43,0.00,Returned
ORD-00770,CUST-356,2023-03-11,Clothing,Dress,2,200.22,0.00,Delivered
ORD-00771,CUST-249,2023-12-10,Electronics,Laptop,2,153.69,0.00,Delivered
ORD-00772,CUST-493,2023-09-19,Food & Beverage,Protein Bar,1,429.78,0.00,Shipped
ORD-00773,CUST-541,2023-04-10,Electronics,Headphones,4,377.88,0.00,Cancelled
ORD-00774,CUST-819,2023-04-18,Electronics,Tablet,4,142.60,0.00,Cancelled
ORD-00775,CUST-453,2023-04-06,Books,History Book,1,271.75,0.09,Shipped
ORD-00776,CUST-878,2023-05-25,Electronics,Laptop,5,272.73,0.00,Returned
ORD-00777,CUST-556,2023-02-14,Home Goods,Vacuum Cleaner,3,395.85,0.00,Shipped
ORD-00778,CUST-910,2023-10-20,Food & Beverage,Snack Pack,2,375.15,0.00,Shipped
ORD-00779,CUST-24,2023-02-02,Books,Science Book,3,280.75,0.00,Delivered
ORD-00780,CUST-592,2023-02-15,Food & Beverage,Organic Tea,1,390.10,0.00,Cancelled
ORD-00781,CUST-752,2023-11-08,Home Goods,Toaster,1,241.85,0.00,Cancelled
ORD-00782,CUST-490,2023-10-07,Home Goods,Toaster,2,11.47,0.14,Shipped
ORD-00783,CUST-912,2023-02-06,Food & Beverage,Organic Tea,5,252.98,0.16,Cancelled
ORD-00784,CUST-562,2023-10-05,Food & Beverage,Organic Tea,5,337.31,0.00,Cancelled
ORD-00785,CUST-625,2023-01-10,Books,Fiction Novel,3,45.61,0.04,Returned
ORD-00786,CUST-372,2023-10-31,Books,Fiction Novel,3,160.71,0.00,Cancelled
ORD-00787,CUST-845,2023-02-27,Books,History Book,4,89.89,0.00,Shipped
ORD-00788,CUST-854,2023-12-03,Food & Beverage,Protein Bar,4,128.24,0.04,Shipped
ORD-00789,CUST-21,2023-03-17,Electronics,Tablet,5,192.18,0.00,Returned
ORD-00790,CUST-446,2023-05-02,Food & Beverage,Snack Pack,3,123.47,0.00,Delivered
ORD-00791,CUST-161,2023-09-21,Electronics,Headphones,5,127.67,0.00,Shipped
ORD-00792,CUST-427,2023-08-03,Electronics,Smartwatch,2,379.82,0.01,Cancelled
ORD-00793,CUST-891,2023-07-05,Books,Science Book,2,81.78,0.19,Returned
ORD-00794,CUST-410,2023-06-23,Food & Beverage,Snack Pack,3,377.91,0.00,Returned
ORD-00795,CUST-220,2023-10-14,Books,Science Book,2,38.12,0.00,Returned
ORD-00796,CUST-222,2023-01-27,Home Goods,Blender,1,449.67,0.00,Cancelled
ORD-00797,CUST-637,2023-04-22,Electronics,Headphones,4,408.93,0.00,Pending
ORD-00798,CUST-739,2023-10-07,Clothing,T-Shirt,5,109.19,0.00,Cancelled
ORD-00799,CUST-560,2023-06-13,Clothing,Jeans,4,123.19,0.01,Delivered
ORD-00800,CUST-560,2023-08-18,Books,Science Book,2,14.97,0.00,Delivered
ORD-00801,CUST-309,2023-02-17,Books,Biography,4,244.49,0.08,Delivered
ORD-00802,CUST-881,2023-01-23,Electronics,Smartwatch,3,235.33,0.00,Pending
ORD-00803,CUST-257,2023-07-31,Electronics,Smartwatch,5,89.64,0.00,Cancelled
ORD-00804,CUST-608,2023-05-31,Food & Beverage,Protein Bar,3,381.48,0.00,Pending
ORD-00805,CUST-584,2023-07-17,Clothing,Jeans,5,332.11,0.00,Returned
ORD-00806,CUST-658,2023-09-13,Clothing,Jacket,3,446.51,0.00,Cancelled
ORD-00807,CUST-401,2023-03-03,Home Goods,Coffee Maker,2,171.84,0.00,Delivered
ORD-00808,CUST-529,2023-01-26,Electronics,Tablet,4,121.95,0.09,Delivered
ORD-00809,CUST-650,2023-03-25,Clothing,Jacket,2,389.33,0.00,Returned
ORD-00810,CUST-407,2023-01-17,Books,Biography,5,129.66,0.00,Cancelled
ORD-00811,CUST-123,2023-05-14,Clothing,Dress,5,433.94,0.14,Returned
ORD-00812,CUST-337,2023-08-18,Food & Beverage,Protein Bar,4,74.57,0.08,Delivered
ORD-00813,CUST-155,2023-08-21,Clothing,Jacket,2,44.19,0.00,Delivered
ORD-00814,CUST-649,2023-09-03,Clothing,Jacket,4,416.87,0.08,Cancelled
ORD-00815,CUST-129,2023-04-09,Clothing,Jeans,4,438.28,0.08,Delivered
ORD-00816,CUST-402,2023-12-21,Clothing,Jeans,5,333.20,0.00,Cancelled
ORD-00817,CUST-586,2023-09-06,Home Goods,Coffee Maker,1,96.27,0.00,Delivered
ORD-00818,CUST-875,2023-03-10,Food & Beverage,Energy Drink,2,450.04,0.14,Returned
ORD-00819,CUST-275,2023-01-19,Home Goods,Toaster,4,188.07,0.00,Delivered
ORD-00820,CUST-408,2023-11-04,Clothing,Jeans,5,377.69,0.00,Pending
ORD-00821,CUST-269,2023-11-27,Books,Fiction Novel,3,97.85,0.00,Pending
ORD-00822,CUST-498,2023-08-08,Clothing,Dress,3,149.22,0.00,Shipped
ORD-00823,CUST-966,2023-03-24,Food & Beverage,Organic Tea,3,183.27,0.08,Delivered
ORD-00824,CUST-121,2023-01-08,Clothing,Jacket,5,278.05,0.00,Cancelled
ORD-00825,CUST-416,2023-04-01,Books,Biography,2,131.75,0.00,Returned
ORD-00826,CUST-217,2023-02-04,Food & Beverage,Protein Bar,1,86.51,0.00,Delivered
ORD-00827,CUST-893,2023-09-23,Electronics,Headphones,1,232.41,0.00,Shipped
ORD-00828,CUST-991,2023-05-04,Clothing,Dress,2,183.96,0.00,Cancelled
ORD-00829,CUST-995,2023-01-07,Food & Beverage,Coffee Beans,4,229.32,0.06,Shipped
ORD-00830,CUST-903,2023-09-20,Clothing,T-Shirt,1,15.92,0.00,Returned
ORD-00831,CUST-820,2023-12-24,Clothing,Dress,5,35.04,0.00,Shipped
ORD-00832,CUST-466,2023-11-15,Food & Beverage,Energy Drink,2,484.84,0.00,Cancelled
ORD-00833,CUST-9,2023-12-23,Food & Beverage,Energy Drink,2,137.29,0.19,Shipped
ORD-00834,CUST-153,2023-03-02,Books,Fiction Novel,3,98.54,0.00,Returned
ORD-00835,CUST-561,2023-06-05,Electronics,Smartwatch,2,336.85,0.04,Cancelled
ORD-00836,CUST-846,2023-08-04,Food & Beverage,Protein Bar,1,444.59,0.18,Delivered
ORD-00837,CUST-956,2023-01-26,Home Goods,Vacuum Cleaner,5,414.54,0.08,Shipped
ORD-00838,CUST-260,2023-05-24,Electronics,Smartwatch,5,267.09,0.00,Pending
ORD-00839,CUST-887,2023-07-14,Clothing,Sneakers,2,109.95,0.10,Shipped
ORD-00840,CUST-747,2023-02-06,Home Goods,Air Fryer,2,303.54,0.11,Returned
ORD-00841,CUST-857,2023-07-07,Food & Beverage,Organic Tea,1,181.35,0.00,Shipped
ORD-00842,CUST-754,2023-08-12,Electronics,Smartwatch,1,152.29,0.00,Cancelled
ORD-00843,CUST-386,2023-11-04,Food & Beverage,Energy Drink,3,374.68,0.00,Returned
ORD-00844,CUST-993,2023-01-03,Home Goods,Blender,4,281.87,0.17,Cancelled
ORD-00845,CUST-756,2023-04-11,Home Goods,Coffee Maker,3,345.08,0.00,Shipped
ORD-00846,CUST-731,2023-08-10,Food & Beverage,Protein Bar,3,22.54,0.02,Shipped
ORD-00847,CUST-889,2023-12-23,Books,Biography,5,31.89,0.00,Delivered
ORD-00848,CUST-291,2023-08-07,Books,Cookbook,2,242.43,0.00,Pending
ORD-00849,CUST-143,2023-09-26,Food & Beverage,Protein Bar,3,94.86,0.00,Delivered
ORD-00850,CUST-66,2023-04-23,Clothing,Jeans,4,245.42,0.00,Cancelled
ORD-00851,CUST-836,2023-04-04,Electronics,Smartwatch,1,479.14,0.06,Returned
ORD-00852,CUST-867,2023-03-26,Electronics,Headphones,5,353.58,0.14,Returned
ORD-00853,CUST-63,2023-12-06,Food & Beverage,Coffee Beans,2,442.19,0.07,Returned
ORD-00854,CUST-337,2023-02-26,Clothing,Jeans,5,105.25,0.00,Pending
ORD-00855,CUST-565,2023-11-04,Clothing,T-Shirt,5,75.86,0.00,Shipped
ORD-00856,CUST-503,2023-01-25,Food & Beverage,Coffee Beans,2,217.38,0.00,Shipped
ORD-00857,CUST-592,2023-04-25,Clothing,T-Shirt,1,19.76,0.00,Delivered
ORD-00858,CUST-30,2023-10-31,Books,Fiction Novel,3,224.10,0.04,Shipped
ORD-00859,CUST-580,2023-10-27,Food & Beverage,Coffee Beans,2,89.71,0.03,Delivered
ORD-00860,CUST-656,2023-03-31,Food & Beverage,Energy Drink,4,478.17,0.07,Returned
ORD-00861,CUST-62,2023-05-06,Food & Beverage,Organic Tea,5,368.06,0.15,Cancelled
ORD-00862,CUST-973,2023-11-06,Food & Beverage,Energy Drink,3,408.73,0.00,Returned
ORD-00863,CUST-128,2023-08-25,Clothing,Jeans,1,265.71,0.00,Pending
ORD-00864,CUST-257,2023-08-15,Electronics,Tablet,1,297.68,0.09,Returned
ORD-00865,CUST-812,2023-10-10,Clothing,Jeans,4,230.80,0.05,Pending
ORD-00866,CUST-984,2023-05-22,Home Goods,Coffee Maker,1,291.57,0.04,Delivered
ORD-00867,CUST-964,2023-04-26,Books,Cookbook,4,368.79,0.00,Returned
ORD-00868,CUST-708,2023-02-27,Books,Fiction Novel,3,380.57,0.00,Returned
ORD-00869,CUST-802,2023-07-23,Electronics,Tablet,5,181.33,0.04,Returned
ORD-00870,CUST-285,2023-10-24,Electronics,Tablet,1,167.91,0.00,Delivered
ORD-00871,CUST-830,2023-12-02,Home Goods,Vacuum Cleaner,3,462.52,0.16,Returned
ORD-00872,CUST-748,2023-01-25,Food & Beverage,Snack Pack,1,41.90,0.00,Returned
ORD-00873,CUST-371,2023-04-22,Home Goods,Coffee Maker,3,278.47,0.14,Pending
ORD-00874,CUST-209,2023-05-22,Books,History Book,5,336.81,0.18,Returned
ORD-00875,CUST-262,2023-06-18,Home Goods,Vacuum Cleaner,5,445.48,0.00,Shipped
ORD-00876,CUST-860,2023-03-13,Food & Beverage,Organic Tea,1,405.55,0.00,Delivered
ORD-00877,CUST-492,2023-06-18,Books,Science Book,2,373.85,0.00,Pending
ORD-00878,CUST-331,2023-01-26,Home Goods,Toaster,3,282.63,0.00,Pending
ORD-00879,CUST-226,2023-01-21,Books,History Book,4,237.80,0.00,Delivered
ORD-00880,CUST-103,2023-02-22,Food & Beverage,Snack Pack,3,391.97,0.00,Pending
ORD-00881,CUST-648,2023-09-09,Electronics,Smartwatch,3,490.78,0.16,Pending
ORD-00882,CUST-999,2023-08-07,Home Goods,Coffee Maker,3,159.81,0.00,Delivered
ORD-00883,CUST-830,2023-05-07,Clothing,Sneakers,4,191.47,0.00,Pending
ORD-00884,CUST-416,2023-06-01,Electronics,Smartphone,3,15.10,0.00,Pending
ORD-00885,CUST-45,2023-11-01,Electronics,Smartphone,3,31.23,0.16,Pending
ORD-00886,CUST-282,2023-08-21,Food & Beverage,Protein Bar,4,88.36,0.00,Pending
ORD-00887,CUST-439,2023-04-30,Books,Fiction Novel,3,153.15,0.12,Cancelled
ORD-00888,CUST-896,2023-08-11,Electronics,Headphones,5,251.51,0.00,Pending
ORD-00889,CUST-77,2022-12-31,Home Goods,Vacuum Cleaner,1,181.60,0.00,Pending
ORD-00890,CUST-557,2023-09-25,Food & Beverage,Protein Bar,3,322.63,0.00,Shipped
ORD-00891,CUST-521,2023-04-22,Food & Beverage,Energy Drink,4,66.97,0.00,Shipped
ORD-00892,CUST-130,2023-06-10,Clothing,Jeans,5,227.58,0.06,Pending
ORD-00893,CUST-64,2023-09-12,Home Goods,Vacuum Cleaner,1,314.37,0.00,Cancelled
ORD-00894,CUST-467,2023-12-23,Clothing,Jacket,4,382.56,0.00,Pending
ORD-00895,CUST-786,2023-06-17,Books,Science Book,1,179.68,0.00,Cancelled
ORD-00896,CUST-622,2023-11-10,Home Goods,Air Fryer,3,465.04,0.00,Returned
ORD-00897,CUST-713,2023-02-27,Home Goods,Toaster,5,120.63,0.00,Returned
ORD-00898,CUST-643,2023-12-17,Food & Beverage,Protein Bar,5,271.31,0.07,Returned
ORD-00899,CUST-83,2023-11-01,Home Goods,Blender,1,122.37,0.00,Delivered
ORD-00900,CUST-468,2023-07-18,Clothing,Jacket,3,322.78,0.00,Returned
ORD-00901,CUST-332,2023-12-01,Food & Beverage,Protein Bar,1,474.65,0.00,Delivered
ORD-00902,CUST-487,2023-04-30,Clothing,Dress,2,146.15,0.00,Shipped
ORD-00903,CUST-917,2023-10-12,Food & Beverage,Protein Bar,1,460.95,0.12,Shipped
ORD-00904,CUST-540,2023-03-04,Clothing,Jeans,3,287.85,0.03,Shipped
ORD-00905,CUST-521,2023-04-03,Books,Fiction Novel,3,468.56,0.05,Returned
ORD-00906,CUST-75,2023-06-05,Electronics,Headphones,2,437.86,0.07,Cancelled
